   1.0700000e+02   1.4200000e+02   3.1415927e+00
   1.1800000e+02   1.4300000e+02  -2.9764440e+00
   1.6500000e+02   1.1400000e+02  -7.2776974e-01
   1.2600000e+02   1.3400000e+02   2.9471125e+00
   1.6600000e+02   1.4000000e+02   3.1415927e+00
   1.3600000e+02   1.4000000e+02  -3.1264423e+00
   2.0100000e+02   1.3400000e+02   1.7942729e+00
   1.0200000e+02   1.5500000e+02  -2.9912212e+00
   2.0900000e+02   1.4700000e+02   2.2256284e+00
   4.8000000e+01   1.5800000e+02  -2.7403639e+00
   1.1200000e+02   1.9400000e+02  -2.5029577e+00
   5.5000000e+01   1.4900000e+02   3.0805278e-01
   6.3000000e+01   1.7400000e+02  -2.9325697e+00
   1.5900000e+02   1.7200000e+02  -2.7149652e+00
   2.2600000e+02   1.5200000e+02   1.0832012e+00
   7.2000000e+01   1.8300000e+02   4.8759513e-01
   3.3000000e+01   1.8600000e+02   2.9423457e-01
   1.8600000e+02   1.9000000e+02   7.7776472e-01
   1.9600000e+02   2.0100000e+02  -2.4468544e+00
   1.2300000e+02   1.9600000e+02   6.6355573e-01
   1.5700000e+02   2.0600000e+02   6.1881477e-01
   5.2000000e+01   2.2300000e+02  -2.6306431e+00
   1.2000000e+02   2.1000000e+02   7.2097132e-01
   1.8800000e+02   2.1300000e+02   9.0724060e-01
   1.8300000e+02   2.2100000e+02   8.2810722e-01
   1.1600000e+02   2.4000000e+02   8.0078157e-01
   1.6200000e+02   2.4900000e+02   1.0332097e+00
   1.0700000e+02   1.4200000e+02   1.0000000e+00
   1.0700000e+02   1.4100000e+02   1.0000000e+00
   1.0700000e+02   1.4000000e+02   1.0000000e+00
   1.0700000e+02   1.3900000e+02   1.0000000e+00
   1.0700000e+02   1.3800000e+02   1.0000000e+00
   1.0700000e+02   1.3700000e+02   1.0000000e+00
   1.0700000e+02   1.3600000e+02   1.0000000e+00
   1.0700000e+02   1.3500000e+02   1.0000000e+00
   1.0700000e+02   1.3400000e+02   1.0000000e+00
   1.0700000e+02   1.3300000e+02   1.0000000e+00
   1.0700000e+02   1.3200000e+02   1.0000000e+00
   1.0700000e+02   1.3100000e+02   1.0000000e+00
   1.1800000e+02   1.4300000e+02   2.0000000e+00
   1.1700000e+02   1.4200000e+02   2.0000000e+00
   1.1700000e+02   1.4100000e+02   2.0000000e+00
   1.1700000e+02   1.4000000e+02   2.0000000e+00
   1.1700000e+02   1.3900000e+02   2.0000000e+00
   1.1700000e+02   1.3800000e+02   2.0000000e+00
   1.1700000e+02   1.3700000e+02   2.0000000e+00
   1.1700000e+02   1.3600000e+02   2.0000000e+00
   1.1700000e+02   1.3500000e+02   2.0000000e+00
   1.1700000e+02   1.3400000e+02   2.0000000e+00
   1.1700000e+02   1.3300000e+02   2.0000000e+00
   1.1700000e+02   1.3200000e+02   2.0000000e+00
   1.6500000e+02   1.1400000e+02   3.0000000e+00
   1.6400000e+02   1.1400000e+02   3.0000000e+00
   1.6300000e+02   1.1500000e+02   3.0000000e+00
   1.6200000e+02   1.1600000e+02   3.0000000e+00
   1.6200000e+02   1.1700000e+02   3.0000000e+00
   1.6100000e+02   1.1800000e+02   3.0000000e+00
   1.6000000e+02   1.1900000e+02   3.0000000e+00
   1.6000000e+02   1.2000000e+02   3.0000000e+00
   1.5900000e+02   1.2100000e+02   3.0000000e+00
   1.5900000e+02   1.2200000e+02   3.0000000e+00
   1.5800000e+02   1.2300000e+02   3.0000000e+00
   1.5800000e+02   1.2400000e+02   3.0000000e+00
   1.2600000e+02   1.3400000e+02   4.0000000e+00
   1.2700000e+02   1.3300000e+02   4.0000000e+00
   1.2600000e+02   1.3200000e+02   4.0000000e+00
   1.2600000e+02   1.3100000e+02   4.0000000e+00
   1.2700000e+02   1.3000000e+02   4.0000000e+00
   1.2700000e+02   1.2900000e+02   4.0000000e+00
   1.2700000e+02   1.2800000e+02   4.0000000e+00
   1.2800000e+02   1.2700000e+02   4.0000000e+00
   1.2700000e+02   1.2600000e+02   4.0000000e+00
   1.2800000e+02   1.2500000e+02   4.0000000e+00
   1.2800000e+02   1.2400000e+02   4.0000000e+00
   1.2800000e+02   1.2300000e+02   4.0000000e+00
   1.6600000e+02   1.4000000e+02   5.0000000e+00
   1.6600000e+02   1.3900000e+02   5.0000000e+00
   1.6600000e+02   1.3800000e+02   5.0000000e+00
   1.6600000e+02   1.3700000e+02   5.0000000e+00
   1.6600000e+02   1.3600000e+02   5.0000000e+00
   1.6600000e+02   1.3500000e+02   5.0000000e+00
   1.6600000e+02   1.3400000e+02   5.0000000e+00
   1.6600000e+02   1.3300000e+02   5.0000000e+00
   1.6600000e+02   1.3200000e+02   5.0000000e+00
   1.6600000e+02   1.3100000e+02   5.0000000e+00
   1.6600000e+02   1.3000000e+02   5.0000000e+00
   1.6600000e+02   1.2900000e+02   5.0000000e+00
   1.3600000e+02   1.4000000e+02   6.0000000e+00
   1.3600000e+02   1.3900000e+02   6.0000000e+00
   1.3600000e+02   1.3800000e+02   6.0000000e+00
   1.3500000e+02   1.3700000e+02   6.0000000e+00
   1.3600000e+02   1.3600000e+02   6.0000000e+00
   1.3600000e+02   1.3500000e+02   6.0000000e+00
   1.3600000e+02   1.3400000e+02   6.0000000e+00
   1.3600000e+02   1.3300000e+02   6.0000000e+00
   1.3600000e+02   1.3200000e+02   6.0000000e+00
   1.3600000e+02   1.3100000e+02   6.0000000e+00
   1.3600000e+02   1.3000000e+02   6.0000000e+00
   1.3600000e+02   1.2900000e+02   6.0000000e+00
   2.0100000e+02   1.3400000e+02   7.0000000e+00
   2.0200000e+02   1.3500000e+02   7.0000000e+00
   2.0300000e+02   1.3500000e+02   7.0000000e+00
   2.0400000e+02   1.3400000e+02   7.0000000e+00
   2.0500000e+02   1.3400000e+02   7.0000000e+00
   2.0600000e+02   1.3300000e+02   7.0000000e+00
   2.0700000e+02   1.3200000e+02   7.0000000e+00
   2.0800000e+02   1.3200000e+02   7.0000000e+00
   2.0900000e+02   1.3100000e+02   7.0000000e+00
   2.1000000e+02   1.3100000e+02   7.0000000e+00
   2.1100000e+02   1.3100000e+02   7.0000000e+00
   2.1200000e+02   1.3100000e+02   7.0000000e+00
   1.0200000e+02   1.5500000e+02   8.0000000e+00
   1.0200000e+02   1.5400000e+02   8.0000000e+00
   1.0200000e+02   1.5300000e+02   8.0000000e+00
