   1.8600000e+02   1.0900000e+02   1.8925469e+00
   4.5000000e+01   1.7100000e+02  -2.6011732e+00
   3.1000000e+01   1.7400000e+02  -3.1193741e+00
   1.1700000e+02   1.4100000e+02   3.1415927e+00
   1.6300000e+02   1.1500000e+02  -5.4854940e-01
   1.5600000e+02   1.4100000e+02  -3.1138220e+00
   1.2700000e+02   1.3600000e+02  -3.1193741e+00
   1.6600000e+02   1.4000000e+02   3.1415927e+00
   8.7000000e+01   1.3200000e+02   3.1415927e+00
   1.3600000e+02   1.3600000e+02   3.0971774e+00
   1.4600000e+02   1.4000000e+02  -3.0529368e+00
   2.0300000e+02   1.3500000e+02   2.1587989e+00
   2.4200000e+02   1.3900000e+02   1.2490458e+00
   4.5000000e+01   1.4400000e+02   0.0000000e+00
   4.8000000e+01   1.5800000e+02  -2.7049655e+00
   8.1000000e+01   1.4700000e+02   1.3255153e-01
   1.4900000e+02   1.5200000e+02   4.5471927e-01
   1.5800000e+02   1.6900000e+02  -2.6516353e+00
   5.7000000e+01   1.5600000e+02   3.6120376e-01
   6.2000000e+01   1.7100000e+02  -2.9441971e+00
   1.0700000e+02   1.6500000e+02   3.9951549e-01
   1.1200000e+02   1.7700000e+02  -2.7233683e+00
   1.9200000e+02   1.8200000e+02   6.8572951e-01
   1.8600000e+02   1.9000000e+02   7.8539816e-01
   1.9600000e+02   2.0000000e+02  -2.3561945e+00
   1.2100000e+02   1.9100000e+02   4.8995733e-01
   7.4000000e+01   2.0800000e+02   7.2664234e-01
   1.8000000e+01   2.1400000e+02   8.1241861e-01
   6.8000000e+01   2.1400000e+02   6.0322985e-01
   6.7000000e+01   2.3200000e+02   6.6104317e-01
   8.1000000e+01   2.8500000e+02   5.0709850e-01
   1.7800000e+02   2.2900000e+02   7.4432538e-01
   1.9200000e+02   2.5300000e+02   8.4860500e-01
   1.8100000e+02   2.6400000e+02   7.7206562e-01
   1.9000000e+02   2.7100000e+02  -2.0874915e+00
   1.7800000e+02   2.7400000e+02   1.0141970e+00
   1.8600000e+02   1.0900000e+02   1.0000000e+00
   1.8700000e+02   1.0800000e+02   1.0000000e+00
   1.8800000e+02   1.0800000e+02   1.0000000e+00
   1.8900000e+02   1.0800000e+02   1.0000000e+00
   1.9000000e+02   1.0700000e+02   1.0000000e+00
   1.9100000e+02   1.0700000e+02   1.0000000e+00
   1.9200000e+02   1.0700000e+02   1.0000000e+00
   1.9300000e+02   1.0700000e+02   1.0000000e+00
   1.9400000e+02   1.0700000e+02   1.0000000e+00
   1.9500000e+02   1.0700000e+02   1.0000000e+00
   4.5000000e+01   1.7100000e+02   2.0000000e+00
   4.4000000e+01   1.7000000e+02   2.0000000e+00
   4.3000000e+01   1.6900000e+02   2.0000000e+00
   4.3000000e+01   1.6800000e+02   2.0000000e+00
   4.2000000e+01   1.6700000e+02   2.0000000e+00
   4.2000000e+01   1.6600000e+02   2.0000000e+00
   4.2000000e+01   1.6500000e+02   2.0000000e+00
   4.1000000e+01   1.6400000e+02   2.0000000e+00
   4.1000000e+01   1.6300000e+02   2.0000000e+00
   4.0000000e+01   1.6200000e+02   2.0000000e+00
   3.1000000e+01   1.7400000e+02   3.0000000e+00
   3.2000000e+01   1.7300000e+02   3.0000000e+00
   3.2000000e+01   1.7200000e+02   3.0000000e+00
   3.2000000e+01   1.7100000e+02   3.0000000e+00
   3.2000000e+01   1.7000000e+02   3.0000000e+00
   3.1000000e+01   1.6900000e+02   3.0000000e+00
   3.1000000e+01   1.6800000e+02   3.0000000e+00
   3.0000000e+01   1.6700000e+02   3.0000000e+00
   2.9000000e+01   1.6600000e+02   3.0000000e+00
   2.9000000e+01   1.6500000e+02   3.0000000e+00
   1.1700000e+02   1.4100000e+02   4.0000000e+00
   1.1700000e+02   1.4000000e+02   4.0000000e+00
   1.1700000e+02   1.3900000e+02   4.0000000e+00
   1.1700000e+02   1.3800000e+02   4.0000000e+00
   1.1700000e+02   1.3700000e+02   4.0000000e+00
   1.1700000e+02   1.3600000e+02   4.0000000e+00
   1.1700000e+02   1.3500000e+02   4.0000000e+00
   1.1700000e+02   1.3400000e+02   4.0000000e+00
   1.1700000e+02   1.3300000e+02   4.0000000e+00
   1.1700000e+02   1.3200000e+02   4.0000000e+00
   1.6300000e+02   1.1500000e+02   5.0000000e+00
   1.6200000e+02   1.1600000e+02   5.0000000e+00
   1.6200000e+02   1.1700000e+02   5.0000000e+00
   1.6100000e+02   1.1800000e+02   5.0000000e+00
   1.6000000e+02   1.1900000e+02   5.0000000e+00
   1.6000000e+02   1.2000000e+02   5.0000000e+00
   1.6000000e+02   1.2100000e+02   5.0000000e+00
   1.5900000e+02   1.2200000e+02   5.0000000e+00
   1.5800000e+02   1.2300000e+02   5.0000000e+00
   1.5600000e+02   1.4100000e+02   6.0000000e+00
   1.5600000e+02   1.4000000e+02   6.0000000e+00
   1.5600000e+02   1.3900000e+02   6.0000000e+00
   1.5600000e+02   1.3800000e+02   6.0000000e+00
   1.5600000e+02   1.3700000e+02   6.0000000e+00
   1.5600000e+02   1.3600000e+02   6.0000000e+00
   1.5600000e+02   1.3500000e+02   6.0000000e+00
   1.5600000e+02   1.3400000e+02   6.0000000e+00
   1.5500000e+02   1.3300000e+02   6.0000000e+00
   1.2700000e+02   1.3600000e+02   7.0000000e+00
   1.2700000e+02   1.3500000e+02   7.0000000e+00
   1.2700000e+02   1.3400000e+02   7.0000000e+00
   1.2600000e+02   1.3300000e+02   7.0000000e+00
   1.2700000e+02   1.3200000e+02   7.0000000e+00
   1.2700000e+02   1.3100000e+02   7.0000000e+00
   1.2700000e+02   1.3000000e+02   7.0000000e+00
   1.2700000e+02   1.2900000e+02   7.0000000e+00
   1.2700000e+02   1.2800000e+02   7.0000000e+00
   1.2700000e+02   1.2700000e+02   7.0000000e+00
   1.6600000e+02   1.4000000e+02   8.0000000e+00
   1.6600000e+02   1.3900000e+02   8.0000000e+00
   1.6600000e+02   1.3800000e+02   8.0000000e+00
   1.6600000e+02   1.3700000e+02   8.0000000e+00
   1.6600000e+02   1.3600000e+02   8.0000000e+00
   1.6600000e+02   1.3500000e+02   8.0000000e+00
   1.6600000e+02   1.3400000e+02   8.0000000e+00
   1.6600000e+02   1.3300000e+02   8.0000000e+00
   1.6600000e+02   1.3200000e+02   8.0000000e+00
   1.6600000e+02   1.3100000e+02   8.0000000e+00
   8.7000000e+01   1.3200000e+02   9.0000000e+00
   8.7000000e+01   1.3100000e+02   9.0000000e+00
   8.7000000e+01   1.3000000e+02   9.0000000e+00
   8.7000000e+01   1.2900000e+02   9.0000000e+00
   8.7000000e+01   1.2800000e+02   9.0000000e+00
   8.7000000e+01   1.2700000e+02   9.0000000e+00
   8.7000000e+01   1.2600000e+02   9.0000000e+00
   8.7000000e+01   1.2500000e+02   9.0000000e+00
